dt(cam)	frame	LO	AO
75.2839	0458	-0.1411	0.8972
75.4506	0459	-0.1411	0.8981
75.6685	0460	-0.1242	0.8986
75.8230	0461	-0.1242	0.8990
75.9807	0462	-0.1242	0.8991
76.1110	0463	-0.1242	0.8981
76.2796	0464	-0.1242	0.8985
76.4461	0465	-0.1242	0.8975
76.6099	0466	-0.1161	0.8961
76.7974	0467	-0.1161	0.8948
76.9373	0468	-0.1161	0.8941
77.1418	0469	-0.1161	0.8928
77.2689	0470	-0.1161	0.8915
77.4458	0471	-0.1161	0.8919
77.6442	0472	-0.1161	0.8920
77.7655	0473	-0.1161	0.8932
77.9316	0474	-0.1161	0.9028
78.1334	0475	-0.1309	0.9037
78.2709	0476	-0.1309	0.9032
78.4454	0477	-0.1309	0.9019
78.5958	0478	-0.1253	0.9015
78.7607	0479	-0.1253	0.9018
78.9247	0480	-0.1253	0.9010
79.0911	0481	-0.1253	0.9006
79.2573	0482	-0.1253	0.9008
79.4237	0483	-0.1253	0.9004
79.5901	0484	-0.1417	0.8993
79.7947	0485	-0.1417	0.9097
79.9179	0486	-0.1417	0.9156
80.0894	0487	-0.1417	0.9178
80.2666	0488	-0.1417	0.9165
80.4447	0489	-0.1417	0.9149
80.5821	0490	-0.1332	0.9148
80.7892	0491	-0.1332	0.9140
80.9140	0492	-0.1332	0.9146
81.0785	0493	-0.1332	0.9154
81.2464	0494	-0.1332	0.9140
81.4117	0495	-0.1332	0.9124
81.5948	0496	-0.1367	0.9120
81.7419	0497	-0.1367	0.9064
81.9053	0498	-0.1367	0.9042
82.0725	0499	-0.1367	0.9030
82.2506	0500	-0.1367	0.9010
82.4150	0501	-0.1367	0.9010
82.5685	0502	-0.1246	0.9008
82.7352	0503	-0.1246	0.9017
82.9208	0504	-0.1246	0.9022
83.0688	0505	-0.1246	0.9019
83.2359	0506	-0.1246	0.9011
83.4025	0507	-0.1246	0.8992
83.5625	0508	-0.1247	0.8984
83.7657	0509	-0.1247	0.8983
83.8944	0510	-0.1247	0.8984
84.0758	0511	-0.1247	0.8975
84.2635	0512	-0.1247	0.8969
84.4212	0513	-0.1247	0.8979
84.5564	0514	-0.1142	0.8976
84.7228	0515	-0.1142	0.8965
84.8871	0516	-0.1142	0.8955
85.0555	0517	-0.1142	0.8944
85.2172	0518	-0.1142	0.8925
85.3840	0519	-0.1142	0.8919
85.5492	0520	-0.1049	0.8920
85.7547	0521	-0.1049	0.8904
85.8839	0522	-0.1049	0.8902
86.0500	0523	-0.1049	0.8893
86.2122	0524	-0.1049	0.8881
86.4272	0525	-0.1049	0.8896
86.5418	0526	-0.1095	0.8899
86.7078	0527	-0.1095	0.8990
86.8755	0528	-0.1095	0.9026
87.0470	0529	-0.1095	0.9052
87.2564	0530	-0.1095	0.9039
87.3730	0531	-0.1095	0.9033
87.5363	0532	-0.1020	0.9029
87.7013	0533	-0.1020	0.9026
87.8716	0534	-0.1020	0.9015
88.0391	0535	-0.1020	0.9003
88.2532	0536	-0.1020	0.9008
88.3689	0537	-0.1020	0.9007
88.5478	0538	-0.1040	0.9004
88.6988	0539	-0.1040	0.8993
88.8687	0540	-0.1040	0.8983
89.0373	0541	-0.1040	0.8991
89.1997	0542	-0.1040	0.8998
89.4083	0543	-0.1040	0.9030
89.5336	0544	-0.0803	0.9034
89.7007	0545	-0.0803	0.9040
89.8675	0546	-0.0803	0.9030
90.0356	0547	-0.0803	0.9015
90.1997	0548	-0.0803	0.9017
90.3661	0549	-0.0803	0.9004
90.5320	0550	-0.0852	0.8998
90.6998	0551	-0.0852	0.8993
90.8683	0552	-0.0852	0.9024
91.0399	0553	-0.0852	0.9035
91.2000	0554	-0.0852	0.9051
91.3658	0555	-0.0852	0.9062
91.5325	0556	-0.0926	0.9051
91.7116	0557	-0.0926	0.9038
